pi,ri,ty,ct,st,rn,lt,et,cs,cr,con
HJGEGVPjoZ,4-20200812145854599,4,20200812T145854,70230,4-20200812145854599,20200812T145854,20220812T145854,6,Sfilab06,312.69,4-20200812145854599
HJGEGVPjoZ,4-20200812145353424,4,20200812T145353,70229,4-20200812145353423,20200812T145353,20220812T145353,6,Sfilab06,305.74,4-20200812145353424
HJGEGVPjoZ,4-20200812144847091,4,20200812T144847,70228,4-20200812144847091,20200812T144847,20220812T144847,6,Sfilab06,309.20,4-20200812144847091
HJGEGVPjoZ,4-20200812144343581,4,20200812T144343,70227,4-20200812144343581,20200812T144343,20220812T144343,6,Sfilab06,319.80,4-20200812144343581
HJGEGVPjoZ,4-20200812143838892,4,20200812T143838,70226,4-20200812143838892,20200812T143838,20220812T143838,6,Sfilab06,289.03,4-20200812143838892
HJGEGVPjoZ,4-20200812143337717,4,20200812T143337,70225,4-20200812143337717,20200812T143337,20220812T143337,6,Sfilab06,319.80,4-20200812143337717
HJGEGVPjoZ,4-20200812142829051,4,20200812T142829,70224,4-20200812142829050,20200812T142829,20220812T142829,6,Sfilab06,133.05,4-20200812142829051
HJGEGVPjoZ,4-20200812142321041,4,20200812T142321,70223,4-20200812142321041,20200812T142321,20220812T142321,6,Sfilab06,176.24,4-20200812142321041
HJGEGVPjoZ,4-20200812141819187,4,20200812T141819,70222,4-20200812141819187,20200812T141819,20220812T141819,6,Sfilab06,279.44,4-20200812141819187
HJGEGVPjoZ,4-20200812141318013,4,20200812T141318,70221,4-20200812141318013,20200812T141318,20220812T141318,6,Sfilab06,302.32,4-20200812141318013
HJGEGVPjoZ,4-20200812140817835,4,20200812T140817,70220,4-20200812140817835,20200812T140817,20220812T140817,6,Sfilab06,302.32,4-20200812140817835
HJGEGVPjoZ,4-20200812140310657,4,20200812T140310,70219,4-20200812140310657,20200812T140310,20220812T140310,6,Sfilab06,264.16,4-20200812140310657
HJGEGVPjoZ,4-20200812135802981,4,20200812T135802,70218,4-20200812135802981,20200812T135802,20220812T135802,6,Sfilab06,305.74,4-20200812135802981
HJGEGVPjoZ,4-20200812135301971,4,20200812T135301,70217,4-20200812135301970,20200812T135301,20220812T135301,6,Sfilab06,316.23,4-20200812135301971
HJGEGVPjoZ,4-20200812134754127,4,20200812T134754,70216,4-20200812134754127,20200812T134754,20220812T134754,6,Sfilab06,316.23,4-20200812134754127
HJGEGVPjoZ,4-20200812134248453,4,20200812T134248,70215,4-20200812134248453,20200812T134248,20220812T134248,6,Sfilab06,285.80,4-20200812134248453
HJGEGVPjoZ,4-20200812133740440,4,20200812T133740,70214,4-20200812133740440,20200812T133740,20220812T133740,6,Sfilab06,312.69,4-20200812133740440
HJGEGVPjoZ,4-20200812133235595,4,20200812T133235,70213,4-20200812133235595,20200812T133235,20220812T133235,6,Sfilab06,192.82,4-20200812133235595
HJGEGVPjoZ,4-20200812132735564,4,20200812T132735,70212,4-20200812132735563,20200812T132735,20220812T132735,6,Sfilab06,292.29,4-20200812132735564
HJGEGVPjoZ,4-20200812132228242,4,20200812T132228,70211,4-20200812132228242,20200812T132228,20220812T132228,6,Sfilab06,241.44,4-20200812132228242
HJGEGVPjoZ,4-20200812131720901,4,20200812T131720,70210,4-20200812131720900,20200812T131720,20220812T131720,6,Sfilab06,316.23,4-20200812131720901
HJGEGVPjoZ,4-20200812131220391,4,20200812T131220,70209,4-20200812131220391,20200812T131220,20220812T131220,6,Sfilab06,319.80,4-20200812131220391
HJGEGVPjoZ,4-20200812130711712,4,20200812T130711,70208,4-20200812130711712,20200812T130711,20220812T130711,6,Sfilab06,323.42,4-20200812130711712
HJGEGVPjoZ,4-20200812130206534,4,20200812T130206,70207,4-20200812130206534,20200812T130206,20220812T130206,6,Sfilab06,252.55,4-20200812130206534
HJGEGVPjoZ,4-20200812125705359,4,20200812T125705,70206,4-20200812125705359,20200812T125705,20220812T125705,6,Sfilab06,208.61,4-20200812125705359
HJGEGVPjoZ,4-20200812125201184,4,20200812T125201,70205,4-20200812125201184,20200812T125201,20220812T125201,6,Sfilab06,218.21,4-20200812125201184
HJGEGVPjoZ,4-20200812124654007,4,20200812T124654,70204,4-20200812124654007,20200812T124654,20220812T124654,6,Sfilab06,295.60,4-20200812124654007
